P274F	חיישן טמפרטורת נוזל תמסורת (גיר) C Over Temperature Condition	Transmission Fluid Temperature Sensor C Over Temperature Condition
P2750	Intermediate Shaft Speed Sensor C מעגל • חריגה מטווח / ביצועים לקויים	Intermediate Shaft Speed Sensor C Circuit Range/Performance
P2751	Intermediate Shaft Speed Sensor C מעגל אין אות / חוסר קליטה	Intermediate Shaft Speed Sensor C Circuit No Signal
P2752	Intermediate Shaft Speed Sensor C מעגל • תקלה לסירוגין	Intermediate Shaft Speed Sensor C Circuit Intermittent
P2753	Transmission Fluid Cooler מעגל בקרה • מעגל פתוח / נתק	Transmission Fluid Cooler Control Circuit/Open
P2754	Transmission Fluid Cooler Control מעגל • מתח נמוך	Transmission Fluid Cooler Control Circuit Low
P2755	Transmission Fluid Cooler Control מעגל • מתח גבוה	Transmission Fluid Cooler Control Circuit High
P2756	מצמד ממיר מומנט (TCC) סולנואיד בקרת לחץ גיר	Torque Converter Clutch Pressure Control Solenoid
P2757	מצמד ממיר מומנט (TCC) סולנואיד בקרת לחץ גיר מעגל בקרה ביצועים לקויים/Stuck Off	Torque Converter Clutch Pressure Control Solenoid Control Circuit Performance/Stuck Off
P2758	מצמד ממיר מומנט (TCC) סולנואיד בקרת לחץ גיר מעגל בקרה Stuck On	Torque Converter Clutch Pressure Control Solenoid Control Circuit Stuck On
P2759	מצמד ממיר מומנט (TCC) סולנואיד בקרת לחץ גיר מעגל בקרה Electrical	Torque Converter Clutch Pressure Control Solenoid Control Circuit Electrical
P275A	חיישן טמפרטורת נוזל תמסורת (גיר) D מעגל	Transmission Fluid Temperature Sensor D Circuit
P275B	חיישן טמפרטורת נוזל תמסורת (גיר) D מעגל • חריגה מטווח / ביצועים לקויים	Transmission Fluid Temperature Sensor D Circuit Range/Performance
P275C	חיישן טמפרטורת נוזל תמסורת (גיר) D מעגל • מתח נמוך	Transmission Fluid Temperature Sensor D Circuit Low
P275D	חיישן טמפרטורת נוזל תמסורת (גיר) D מעגל • מתח גבוה	Transmission Fluid Temperature Sensor D Circuit High
P275E	חיישן טמפרטורת נוזל תמסורת (גיר) D מעגל • תקלה לסירוגין	Transmission Fluid Temperature Sensor D Circuit Intermittent
P275F	חיישן טמפרטורת נוזל תמסורת (גיר) D Over Temperature Condition	Transmission Fluid Temperature Sensor D Over Temperature Condition
P2760	מצמד ממיר מומנט (TCC) סולנואיד בקרת לחץ גיר מעגל בקרה Intermittent	Torque Converter Clutch Pressure Control Solenoid Control Circuit Intermittent
P2761	מצמד ממיר מומנט (TCC) סולנואיד בקרת לחץ גיר מעגל בקרה • מעגל פתוח / נתק	Torque Converter Clutch Pressure Control Solenoid Control Circuit/Open
P2762	מצמד ממיר מומנט (TCC) סולנואיד בקרת לחץ גיר Control מעגל • חריגה מטווח / ביצועים לקויים	Torque Converter Clutch Pressure Control Solenoid Control Circuit Range/Performance
P2763	מצמד ממיר מומנט (TCC) סולנואיד בקרת לחץ גיר Control מעגל • מתח גבוה	Torque Converter Clutch Pressure Control Solenoid Control Circuit High
P2764	מצמד ממיר מומנט (TCC) סולנואיד בקרת לחץ גיר Control מעגל • מתח נמוך	Torque Converter Clutch Pressure Control Solenoid Control Circuit Low
P2765	Input/Turbine Shaft Speed Sensor B מעגל	Input/Turbine Shaft Speed Sensor B Circuit
P2766	Input/Turbine Shaft Speed Sensor B מעגל • חריגה מטווח / ביצועים לקויים	Input/Turbine Shaft Speed Sensor B Circuit Range/Performance
P2767	Input/Turbine Shaft Speed Sensor B מעגל אין אות / חוסר קליטה	Input/Turbine Shaft Speed Sensor B Circuit No Signal
P2768	Input/Turbine Shaft Speed Sensor B מעגל • תקלה לסירוגין	Input/Turbine Shaft Speed Sensor B Circuit Intermittent
P2769	מצמד ממיר מומנט (TCC) מעגל • מתח נמוך	Torque Converter Clutch Circuit Low
P276A	Electric/Auxiliary Transmission Fluid Pump B Motor Supply Voltage מעגל • נתק / מעגל פתוח	Electric/Auxiliary Transmission Fluid Pump B Motor Supply Voltage Circuit/Open
P276B	Electric/Auxiliary Transmission Fluid Pump B Motor Supply Voltage מעגל • מתח נמוך	Electric/Auxiliary Transmission Fluid Pump B Motor Supply Voltage Circuit Low
P276C	Electric/Auxiliary Transmission Fluid Pump B Motor Supply Voltage מעגל • מתח גבוה	Electric/Auxiliary Transmission Fluid Pump B Motor Supply Voltage Circuit High
P276D	תקלה P276D - Electric/Auxiliary Transmission Fluid Pump B Motor Current	Electric/Auxiliary Transmission Fluid Pump B Motor Current
P276E	תקלה P276E - Electric/Auxiliary Transmission Fluid Pump B Motor Current Low	Electric/Auxiliary Transmission Fluid Pump B Motor Current Low
P276F	תקלה P276F - Electric/Auxiliary Transmission Fluid Pump B Motor Current High	Electric/Auxiliary Transmission Fluid Pump B Motor Current High
P2770	מצמד ממיר מומנט (TCC) מעגל • מתח גבוה	Torque Converter Clutch Circuit High
P2771	Four Wheel Drive (4WD) Low Switch מעגל	Four Wheel Drive (4WD) Low Switch Circuit
P2772	Four Wheel Drive (4WD) Low Switch מעגל • חריגה מטווח / ביצועים לקויים	Four Wheel Drive (4WD) Low Switch Circuit Range/Performance
P2773	Four Wheel Drive (4WD) Low Switch מעגל • מתח נמוך	Four Wheel Drive (4WD) Low Switch Circuit Low
P2774	Four Wheel Drive (4WD) Low Switch מעגל • מתח גבוה	Four Wheel Drive (4WD) Low Switch Circuit High
P2775	Upshift Switch מעגל • חריגה מטווח / ביצועים לקויים	Upshift Switch Circuit Range/Performance
P2776	Upshift Switch מעגל • מתח נמוך	Upshift Switch Circuit Low
P2777	Upshift Switch מעגל • מתח גבוה	Upshift Switch Circuit High
P2778	Upshift Switch מעגל • תקלה לסירוגין / בלתי יציבה	Upshift Switch Circuit Intermittent/Erratic
P2779	Downshift Switch מעגל • חריגה מטווח / ביצועים לקויים	Downshift Switch Circuit Range/Performance
P277A	תקלה P277A - Electric/Auxiliary Transmission Fluid Pump B Hydraulic Leakage	Electric/Auxiliary Transmission Fluid Pump B Hydraulic Leakage
P277B	Electric/Auxiliary Transmission Fluid Pump B Driver מעגל ביצועים לקויים	Electric/Auxiliary Transmission Fluid Pump B Driver Circuit Performance
P277C	תקלה P277C - Electric/Auxiliary Transmission Fluid Pump B Motor Stalled	Electric/Auxiliary Transmission Fluid Pump B Motor Stalled
P277D	תקלה P277D - Electric/Auxiliary Transmission Fluid Pump B Motor Over Temperature	Electric/Auxiliary Transmission Fluid Pump B Motor Over Temperature
P277E	תקלה P277E - Clutch A Unexpected Mechanical Gear Disengagement	Clutch A Unexpected Mechanical Gear Disengagement
P277F	תקלה P277F - Clutch B Unexpected Mechanical Gear Disengagement	Clutch B Unexpected Mechanical Gear Disengagement
P2780	Downshift Switch מעגל • מתח נמוך	Downshift Switch Circuit Low
P2781	Downshift Switch מעגל • מתח גבוה	Downshift Switch Circuit High
P2782	Downshift Switch מעגל • תקלה לסירוגין / בלתי יציבה	Downshift Switch Circuit Intermittent/Erratic
P2783	תקלה P2783 - Torque Converter Temperature Too High	Torque Converter Temperature Too High
P2784	תקלה P2784 - Input/Turbine Speed Sensor A/B Correlation	Input/Turbine Speed Sensor A/B Correlation
P2785	תקלה P2785 - Clutch Actuator Temperature Too High	Clutch Actuator Temperature Too High
P2786	תקלה P2786 - Gear Shift Actuator Temperature Too High	Gear Shift Actuator Temperature Too High
P2787	תקלה P2787 - Clutch A Temperature Too High	Clutch A Temperature Too High
P2788	תקלה P2788 - Auto Shift Manual Adaptive Learning at Limit	Auto Shift Manual Adaptive Learning at Limit
P2789	תקלה P2789 - Clutch A Adaptive Learning at Limit	Clutch A Adaptive Learning at Limit
P278A	Kick Down Switch מעגל	Kick Down Switch Circuit
P278B	Kick Down Switch מעגל • חריגה מטווח / ביצועים לקויים	Kick Down Switch Circuit Range/Performance
P278C	Kick Down Switch מעגל • מתח נמוך	Kick Down Switch Circuit Low
P278D	Kick Down Switch מעגל • מתח גבוה	Kick Down Switch Circuit High
P278E	Kick Down Switch מעגל • תקלה לסירוגין / בלתי יציבה	Kick Down Switch Circuit Intermittent/Erratic
P278F	תקלה P278F - Clutch B Adaptive Learning at Limit	Clutch B Adaptive Learning at Limit
P2790	Gate Select Direction מעגל	Gate Select Direction Circuit
P2791	Gate Select Direction מעגל • מתח נמוך	Gate Select Direction Circuit Low
P2792	Gate Select Direction מעגל • מתח גבוה	Gate Select Direction Circuit High
P2793	Gear Shift Direction מעגל	Gear Shift Direction Circuit
P2794	Gear Shift Direction מעגל • מתח נמוך	Gear Shift Direction Circuit Low
P2795	Gear Shift Direction מעגל • מתח גבוה	Gear Shift Direction Circuit High
P2796	Electric/Auxiliary Transmission Fluid Pump A מעגל בקרה • מעגל פתוח / נתק	Electric/Auxiliary Transmission Fluid Pump A Control Circuit/Open
P2797	Electric/Auxiliary Transmission Fluid Pump A ביצועים לקויים/Stuck Off	Electric/Auxiliary Transmission Fluid Pump A Performance/Stuck Off
P2798	Electric/Auxiliary Transmission Fluid Pump A Control מעגל • מתח נמוך	Electric/Auxiliary Transmission Fluid Pump A Control Circuit Low
P2799	Electric/Auxiliary Transmission Fluid Pump A Control מעגל • מתח גבוה	Electric/Auxiliary Transmission Fluid Pump A Control Circuit High
P279A	תקלה P279A - Transfer Case Gear High Incorrect Ratio	Transfer Case Gear High Incorrect Ratio
P279B	תקלה P279B - Transfer Case Gear Low Incorrect Ratio	Transfer Case Gear Low Incorrect Ratio
P279C	תקלה P279C - Transfer Case Gear Neutral Incorrect Ratio	Transfer Case Gear Neutral Incorrect Ratio
P279D	Four Wheel Drive (4WD) Range Signal מעגל	Four Wheel Drive (4WD) Range Signal Circuit
P279E	Four Wheel Drive (4WD) Range Signal מעגל • חריגה מטווח / ביצועים לקויים	Four Wheel Drive (4WD) Range Signal Circuit Range/Performance
P279F	Four Wheel Drive (4WD) Range Signal מעגל • מתח נמוך	Four Wheel Drive (4WD) Range Signal Circuit Low
P27A0	Four Wheel Drive (4WD) Range Signal מעגל • מתח גבוה	Four Wheel Drive (4WD) Range Signal Circuit High
P27A1	תקלה P27A1 - Electric/Auxiliary Transmission Fluid Pump A Stuck On	Electric/Auxiliary Transmission Fluid Pump A Stuck On
P27A2	Electric/Auxiliary Transmission Fluid Pump B מעגל בקרה • מעגל פתוח / נתק	Electric/Auxiliary Transmission Fluid Pump B Control Circuit/Open
P27A3	Electric/Auxiliary Transmission Fluid Pump B ביצועים לקויים/Stuck Off	Electric/Auxiliary Transmission Fluid Pump B Performance/Stuck Off
P27A4	Electric/Auxiliary Transmission Fluid Pump B Control מעגל • מתח נמוך	Electric/Auxiliary Transmission Fluid Pump B Control Circuit Low
P27A5	Electric/Auxiliary Transmission Fluid Pump B Control מעגל • מתח גבוה	Electric/Auxiliary Transmission Fluid Pump B Control Circuit High
P27A6	תקלה P27A6 - Electric/Auxiliary Transmission Fluid Pump B Stuck On	Electric/Auxiliary Transmission Fluid Pump B Stuck On
P27A7	סולנואיד בקרת לחץ גיר A Data Incompatible	Pressure Control Solenoid A Data Incompatible
P27A8	סולנואיד בקרת לחץ גיר B Data Incompatible	Pressure Control Solenoid B Data Incompatible
P27A9	סולנואיד בקרת לחץ גיר C Data Incompatible	Pressure Control Solenoid C Data Incompatible
P27AA	סולנואיד בקרת לחץ גיר D Data Incompatible	Pressure Control Solenoid D Data Incompatible
P27AB	סולנואיד בקרת לחץ גיר E Data Incompatible	Pressure Control Solenoid E Data Incompatible
P27AC	סולנואיד בקרת לחץ גיר F Data Incompatible	Pressure Control Solenoid F Data Incompatible
P27AD	סולנואיד בקרת לחץ גיר G Data Incompatible	Pressure Control Solenoid G Data Incompatible
P27AE	סולנואיד בקרת לחץ גיר H Data Incompatible	Pressure Control Solenoid H Data Incompatible
P27AF	סולנואיד בקרת לחץ גיר J Data Incompatible	Pressure Control Solenoid J Data Incompatible
P27B0	סולנואיד בקרת לחץ גיר K Data Incompatible	Pressure Control Solenoid K Data Incompatible
P27B1	Internal מודול בקרה Transmission Range Select ביצועים לקויים	Internal Control Module Transmission Range Select Performance
P27B2	Internal מודול בקרה Transmission Range Control ביצועים לקויים	Internal Control Module Transmission Range Control Performance
P27B3	Internal מודול בקרה Transmission Gear Select ביצועים לקויים	Internal Control Module Transmission Gear Select Performance
P27B4	Internal מודול בקרה Transmission Gear Direction Control ביצועים לקויים	Internal Control Module Transmission Gear Direction Control Performance
P27B5	Internal מודול בקרה Transmission יחס העברה בגיר Control ביצועים לקויים	Internal Control Module Transmission Gear Ratio Control Performance
P27B6	Internal מודול בקרה Transmission Speed Sensor ביצועים לקויים	Internal Control Module Transmission Speed Sensor Performance
P27B9	סולנואיד בקרת לחץ גיר N ביצועים לקויים/Stuck Off	Pressure Control Solenoid N Performance/Stuck Off
P27BA	סולנואיד בקרת לחץ גיר N Stuck On	Pressure Control Solenoid N Stuck On
P27BB	סולנואיד בקרת לחץ גיר N Electrical	Pressure Control Solenoid N Electrical
P27BC	סולנואיד בקרת לחץ גיר N Intermittent	Pressure Control Solenoid N Intermittent
P27BD	סולנואיד בקרת לחץ גיר N מעגל בקרה • מעגל פתוח / נתק	Pressure Control Solenoid N Control Circuit/Open
P27BE	סולנואיד בקרת לחץ גיר N Control מעגל • חריגה מטווח / ביצועים לקויים	Pressure Control Solenoid N Control Circuit Range/Performance
P27BF	סולנואיד בקרת לחץ גיר N Control מעגל • מתח נמוך	Pressure Control Solenoid N Control Circuit Low
P27C0	סולנואיד בקרת לחץ גיר N Control מעגל • מתח גבוה	Pressure Control Solenoid N Control Circuit High
P27C1	סולנואיד בקרת לחץ גיר P ביצועים לקויים/Stuck Off	Pressure Control Solenoid P Performance/Stuck Off
P27C2	סולנואיד בקרת לחץ גיר P Stuck On	Pressure Control Solenoid P Stuck On
P27C3	סולנואיד בקרת לחץ גיר P Electrical	Pressure Control Solenoid P Electrical
P27C4	סולנואיד בקרת לחץ גיר P Intermittent	Pressure Control Solenoid P Intermittent
P27C5	סולנואיד בקרת לחץ גיר P מעגל בקרה • מעגל פתוח / נתק	Pressure Control Solenoid P Control Circuit/Open
P27C6	סולנואיד בקרת לחץ גיר P Control מעגל • חריגה מטווח / ביצועים לקויים	Pressure Control Solenoid P Control Circuit Range/Performance
P27C7	סולנואיד בקרת לחץ גיר P Control מעגל • מתח נמוך	Pressure Control Solenoid P Control Circuit Low
P27C8	סולנואיד בקרת לחץ גיר P Control מעגל • מתח גבוה	Pressure Control Solenoid P Control Circuit High
P27C9	סולנואיד בקרת לחץ גיר R ביצועים לקויים/Stuck Off	Pressure Control Solenoid R Performance/Stuck Off
P27CA	סולנואיד בקרת לחץ גיר R Stuck On	Pressure Control Solenoid R Stuck On
P27CB	סולנואיד בקרת לחץ גיר R Electrical	Pressure Control Solenoid R Electrical
P27CC	סולנואיד בקרת לחץ גיר R Intermittent	Pressure Control Solenoid R Intermittent
P27CD	סולנואיד בקרת לחץ גיר R מעגל בקרה • מעגל פתוח / נתק	Pressure Control Solenoid R Control Circuit/Open
P27CE	סולנואיד בקרת לחץ גיר R Control מעגל • חריגה מטווח / ביצועים לקויים	Pressure Control Solenoid R Control Circuit Range/Performance
P27CF	סולנואיד בקרת לחץ גיר R Control מעגל • מתח נמוך	Pressure Control Solenoid R Control Circuit Low
P27D0	סולנואיד בקרת לחץ גיר R Control מעגל • מתח גבוה	Pressure Control Solenoid R Control Circuit High
P27D1	סולנואיד בקרת לחץ גיר S ביצועים לקויים/Stuck Off	Pressure Control Solenoid S Performance/Stuck Off
P27D2	סולנואיד בקרת לחץ גיר S Stuck On	Pressure Control Solenoid S Stuck On
P27D3	סולנואיד בקרת לחץ גיר S Electrical	Pressure Control Solenoid S Electrical
P27D4	סולנואיד בקרת לחץ גיר S Intermittent	Pressure Control Solenoid S Intermittent
P27D5	סולנואיד בקרת לחץ גיר S” מעגל בקרה • מעגל פתוח / נתק	Pressure Control Solenoid S” Control Circuit/Open
P27D6	סולנואיד בקרת לחץ גיר S Control מעגל • חריגה מטווח / ביצועים לקויים	Pressure Control Solenoid S Control Circuit Range/Performance
P27D7	סולנואיד בקרת לחץ גיר S Control מעגל • מתח נמוך	Pressure Control Solenoid S Control Circuit Low
P27D8	סולנואיד בקרת לחץ גיר S Control מעגל • מתח גבוה	Pressure Control Solenoid S Control Circuit High
P27D9	סולנואיד בקרת לחץ גיר T ביצועים לקויים/Stuck Off	Pressure Control Solenoid T Performance/Stuck Off
P27DA	סולנואיד בקרת לחץ גיר T Stuck On	Pressure Control Solenoid T Stuck On
P27DB	סולנואיד בקרת לחץ גיר T Electrical	Pressure Control Solenoid T Electrical
P27DC	סולנואיד בקרת לחץ גיר T Intermittent	Pressure Control Solenoid T Intermittent
P27DD	סולנואיד בקרת לחץ גיר T מעגל בקרה • מעגל פתוח / נתק	Pressure Control Solenoid T Control Circuit/Open
P27DE	סולנואיד בקרת לחץ גיר T Control מעגל • חריגה מטווח / ביצועים לקויים	Pressure Control Solenoid T Control Circuit Range/Performance
P27DF	סולנואיד בקרת לחץ גיר T Control מעגל • מתח נמוך	Pressure Control Solenoid T Control Circuit Low
P27E0	סולנואיד בקרת לחץ גיר T Control מעגל • מתח גבוה	Pressure Control Solenoid T Control Circuit High
P27E1	תקלה P27E1 - Electric/Auxiliary Transmission Fluid Pump A Pressure Too Low	Electric/Auxiliary Transmission Fluid Pump A Pressure Too Low
P27E2	תקלה P27E2 - Electric/Auxiliary Transmission Fluid Pump B Pressure Too Low	Electric/Auxiliary Transmission Fluid Pump B Pressure Too Low
P27E3	Electric/Auxiliary Transmission Fluid Pump Control Valve מעגל • נתק / מעגל פתוח	Electric/Auxiliary Transmission Fluid Pump Control Valve Circuit/Open
P27E4	Electric/Auxiliary Transmission Fluid Pump Control Valve מעגל • חריגה מטווח / ביצועים לקויים	Electric/Auxiliary Transmission Fluid Pump Control Valve Circuit Range/Performance
P27E5	Electric/Auxiliary Transmission Fluid Pump Control Valve מעגל • מתח נמוך	Electric/Auxiliary Transmission Fluid Pump Control Valve Circuit Low
P27E6	Electric/Auxiliary Transmission Fluid Pump Control Valve מעגל • מתח גבוה	Electric/Auxiliary Transmission Fluid Pump Control Valve Circuit High
P27E7	Transmission Range Control B מעגל • נתק / מעגל פתוח	Transmission Range Control B Circuit/Open
P27E8	Transmission Range Control B מעגל ביצועים לקויים	Transmission Range Control B Circuit Performance
P27E9	Transmission Range Control B מעגל • מתח נמוך	Transmission Range Control B Circuit Low
P27EA	Transmission Range Control B מעגל • מתח גבוה	Transmission Range Control B Circuit High
P27EB	Transmission Range Control A Position Sensor/Switch מעגל • נתק / מעגל פתוח	Transmission Range Control A Position Sensor/Switch Circuit/Open
P27EC	Transmission Range Control A Position Sensor/Switch מעגל • חריגה מטווח / ביצועים לקויים	Transmission Range Control A Position Sensor/Switch Circuit Range/Performance
P27ED	Transmission Range Control A Position Sensor/Switch מעגל • מתח נמוך	Transmission Range Control A Position Sensor/Switch Circuit Low
P27EE	Transmission Range Control A Position Sensor/Switch מעגל • מתח גבוה	Transmission Range Control A Position Sensor/Switch Circuit High
P27EF	Transmission Range Control B Position Sensor/Switch מעגל • נתק / מעגל פתוח	Transmission Range Control B Position Sensor/Switch Circuit/Open
P27F0	Transmission Range Control B Position Sensor/Switch מעגל • חריגה מטווח / ביצועים לקויים	Transmission Range Control B Position Sensor/Switch Circuit Range/Performance
P27F1	Transmission Range Control B Position Sensor/Switch מעגל • מתח נמוך	Transmission Range Control B Position Sensor/Switch Circuit Low
P27F2	Transmission Range Control B Position Sensor/Switch מעגל • מתח גבוה	Transmission Range Control B Position Sensor/Switch Circuit High
P27F3	תקלה P27F3 - Clutch B Temperature Too High	Clutch B Temperature Too High
P27F4	Gear Shift Lock Solenoid/Actuator A ביצועים לקויים/Stuck On	Gear Shift Lock Solenoid/Actuator A Performance/Stuck On
P27F5	תקלה P27F5 - Gear Shift Lock Solenoid/Actuator A Stuck Off	Gear Shift Lock Solenoid/Actuator A Stuck Off
P2800	Transmission Range Sensor B מעגל (PRNDL Input)	Transmission Range Sensor B Circuit (PRNDL Input)
P2801	Transmission Range Sensor B מעגל • חריגה מטווח / ביצועים לקויים	Transmission Range Sensor B Circuit Range/Performance
P2802	Transmission Range Sensor B מעגל • מתח נמוך	Transmission Range Sensor B Circuit Low
P2803	Transmission Range Sensor B מעגל • מתח גבוה	Transmission Range Sensor B Circuit High
P2804	Transmission Range Sensor B מעגל • תקלה לסירוגין	Transmission Range Sensor B Circuit Intermittent
P2805	תקלה P2805 - Transmission Range Sensor A/B Correlation	Transmission Range Sensor A/B Correlation
P2806	תקלה P2806 - Transmission Range Sensor Alignment	Transmission Range Sensor Alignment
P2807	סולנואיד בקרת לחץ גיר G	Pressure Control Solenoid G
P2808	סולנואיד בקרת לחץ גיר G ביצועים לקויים/Stuck Off	Pressure Control Solenoid G Performance/Stuck Off
P2809	סולנואיד בקרת לחץ גיר G Stuck On	Pressure Control Solenoid G Stuck On
P280A	Transmission Range Sensor A מעגל Not Learned	Transmission Range Sensor A Circuit Not Learned
P280B	Transmission Range Sensor B מעגל Not Learned	Transmission Range Sensor B Circuit Not Learned
P2810	סולנואיד בקרת לחץ גיר G Electrical	Pressure Control Solenoid G Electrical
P2811	סולנואיד בקרת לחץ גיר G Intermittent	Pressure Control Solenoid G Intermittent
P2812	סולנואיד בקרת לחץ גיר G מעגל בקרה • מעגל פתוח / נתק	Pressure Control Solenoid G Control Circuit/Open
P2813	סולנואיד בקרת לחץ גיר G Control מעגל • חריגה מטווח / ביצועים לקויים	Pressure Control Solenoid G Control Circuit Range/Performance
P2814	סולנואיד בקרת לחץ גיר G Control מעגל • מתח נמוך	Pressure Control Solenoid G Control Circuit Low
P2815	סולנואיד בקרת לחץ גיר G Control מעגל • מתח גבוה	Pressure Control Solenoid G Control Circuit High
P2816	סולנואיד בקרת לחץ גיר H	Pressure Control Solenoid H
P2817	סולנואיד בקרת לחץ גיר H ביצועים לקויים/Stuck Off	Pressure Control Solenoid H Performance/Stuck Off
P2818	סולנואיד בקרת לחץ גיר H Stuck On	Pressure Control Solenoid H Stuck On
P2819	סולנואיד בקרת לחץ גיר H Electrical	Pressure Control Solenoid H Electrical
P281A	סולנואיד בקרת לחץ גיר H Intermittent	Pressure Control Solenoid H Intermittent
P281B	סולנואיד בקרת לחץ גיר H מעגל בקרה • מעגל פתוח / נתק	Pressure Control Solenoid H Control Circuit/Open
P281C	סולנואיד בקרת לחץ גיר H Control מעגל • חריגה מטווח / ביצועים לקויים	Pressure Control Solenoid H Control Circuit Range/Performance
P281D	סולנואיד בקרת לחץ גיר H Control מעגל • מתח נמוך	Pressure Control Solenoid H Control Circuit Low
P281E	סולנואיד בקרת לחץ גיר H Control מעגל • מתח גבוה	Pressure Control Solenoid H Control Circuit High
P281F	סולנואיד בקרת לחץ גיר J	Pressure Control Solenoid J
P2820	סולנואיד בקרת לחץ גיר J ביצועים לקויים/Stuck Off	Pressure Control Solenoid J Performance/Stuck Off
P2821	סולנואיד בקרת לחץ גיר J Stuck On	Pressure Control Solenoid J Stuck On
P2822	סולנואיד בקרת לחץ גיר J Electrical	Pressure Control Solenoid J Electrical
P2823	סולנואיד בקרת לחץ גיר J Intermittent	Pressure Control Solenoid J Intermittent
P2824	סולנואיד בקרת לחץ גיר J מעגל בקרה • מעגל פתוח / נתק	Pressure Control Solenoid J Control Circuit/Open
P2825	סולנואיד בקרת לחץ גיר J Control מעגל • חריגה מטווח / ביצועים לקויים	Pressure Control Solenoid J Control Circuit Range/Performance
P2826	סולנואיד בקרת לחץ גיר J Control מעגל • מתח נמוך	Pressure Control Solenoid J Control Circuit Low
P2827	סולנואיד בקרת לחץ גיר J Control מעגל • מתח גבוה	Pressure Control Solenoid J Control Circuit High
P2828	סולנואיד בקרת לחץ גיר K	Pressure Control Solenoid K
P2829	סולנואיד בקרת לחץ גיר K ביצועים לקויים/Stuck Off	Pressure Control Solenoid K Performance/Stuck Off
P282A	סולנואיד בקרת לחץ גיר K Stuck On	Pressure Control Solenoid K Stuck On
P282B	סולנואיד בקרת לחץ גיר K Electrical	Pressure Control Solenoid K Electrical
P282C	סולנואיד בקרת לחץ גיר K Intermittent	Pressure Control Solenoid K Intermittent
P282D	סולנואיד בקרת לחץ גיר K מעגל בקרה • מעגל פתוח / נתק	Pressure Control Solenoid K Control Circuit/Open
P282E	סולנואיד בקרת לחץ גיר K Control מעגל • חריגה מטווח / ביצועים לקויים	Pressure Control Solenoid K Control Circuit Range/Performance
P282F	סולנואיד בקרת לחץ גיר K Control מעגל • מתח נמוך	Pressure Control Solenoid K Control Circuit Low
P2830	סולנואיד בקרת לחץ גיר K Control מעגל • מתח גבוה	Pressure Control Solenoid K Control Circuit High
P2831	Shift Fork A Position מעגל	Shift Fork A Position Circuit
P2832	Shift Fork A Position מעגל • חריגה מטווח / ביצועים לקויים	Shift Fork A Position Circuit Range/Performance
P2833	Shift Fork A Position מעגל • מתח נמוך	Shift Fork A Position Circuit Low
P2834	Shift Fork A Position מעגל • מתח גבוה	Shift Fork A Position Circuit High
P2835	Shift Fork A Position מעגל • תקלה לסירוגין	Shift Fork A Position Circuit Intermittent
P2836	Shift Fork B Position מעגל	Shift Fork B Position Circuit
P2837	Shift Fork B Position מעגל • חריגה מטווח / ביצועים לקויים	Shift Fork B Position Circuit Range/Performance
P2838	Shift Fork B Position מעגל • מתח נמוך	Shift Fork B Position Circuit Low
P2839	Shift Fork B Position מעגל • מתח גבוה	Shift Fork B Position Circuit High
P283A	Shift Fork B Position מעגל • תקלה לסירוגין	Shift Fork B Position Circuit Intermittent
P283B	Shift Fork C Position מעגל	Shift Fork C Position Circuit
P283C	Shift Fork C Position מעגל • חריגה מטווח / ביצועים לקויים	Shift Fork C Position Circuit Range/Performance
P283D	Shift Fork C Position מעגל • מתח נמוך	Shift Fork C Position Circuit Low
P283E	Shift Fork C Position מעגל • מתח גבוה	Shift Fork C Position Circuit High
P283F	Shift Fork C Position מעגל • תקלה לסירוגין	Shift Fork C Position Circuit Intermittent
P2840	Shift Fork D Position מעגל	Shift Fork D Position Circuit
P2841	Shift Fork D Position מעגל • חריגה מטווח / ביצועים לקויים	Shift Fork D Position Circuit Range/Performance
P2842	Shift Fork D Position מעגל • מתח נמוך	Shift Fork D Position Circuit Low
P2843	Shift Fork D Position מעגל • מתח גבוה	Shift Fork D Position Circuit High
P2844	Shift Fork D Position מעגל • תקלה לסירוגין	Shift Fork D Position Circuit Intermittent
P2845	תקלה P2845 - Shift Fork A Position Sensor Incorrect Neutral Position Indicated	Shift Fork A Position Sensor Incorrect Neutral Position Indicated
P2846	תקלה P2846 - Shift Fork B Position Sensor Incorrect Neutral Position Indicated	Shift Fork B Position Sensor Incorrect Neutral Position Indicated
P2847	תקלה P2847 - Shift Fork C Position Sensor Incorrect Neutral Position Indicated	Shift Fork C Position Sensor Incorrect Neutral Position Indicated
P2848	תקלה P2848 - Shift Fork D Position Sensor Incorrect Neutral Position Indicated	Shift Fork D Position Sensor Incorrect Neutral Position Indicated
P2849	תקלה P2849 - Shift Fork A Stuck	Shift Fork A Stuck
P284A	תקלה P284A - Shift Fork B Stuck	Shift Fork B Stuck
P284B	תקלה P284B - Shift Fork C Stuck	Shift Fork C Stuck
P284C	תקלה P284C - Shift Fork D Stuck	Shift Fork D Stuck
P284D	תקלה P284D - Shift Fork A Unrequested Movement	Shift Fork A Unrequested Movement
P284E	תקלה P284E - Shift Fork B Unrequested Movement	Shift Fork B Unrequested Movement
P284F	תקלה P284F - Shift Fork C Unrequested Movement	Shift Fork C Unrequested Movement
P2850	תקלה P2850 - Shift Fork D Unrequested Movement	Shift Fork D Unrequested Movement
P2851	תקלה P2851 - Shift Fork Position Sensor A/B Correlation	Shift Fork Position Sensor A/B Correlation
